logFC,AveExpr,t,P.Value,adj.P.Val,B,comp,geneIDs
-1.336088,1.711305,-1.4161453578,0.2686713547,0.4978811934,-6.106508046,Male/Female,g15663
0.3021115,0.17328125,1.4151311114,0.2689332634,0.4983259026,-6.1076108875,Male/Female,g19521
0.236075,0.176964,1.4149457383,0.2689811638,0.4983740203,-6.1078124447,Male/Female,g18440
-6.11437,25.2425465,-1.4147327392,0.2690362149,0.4984353779,-6.1080440363,Male/Female,g14301
-0.304242,1.5374585,-1.4146070828,0.2690686976,0.4984549174,-6.1081806596,Male/Female,g17806
-0.2283685,0.13595225,-1.4142542977,0.2691599183,0.4985523829,-6.1085642282,Male/Female,g16496
1.488382,22.0109105,1.4142339108,0.2691651909,0.4985523829,-6.1085863937,Male/Female,g6161
-0.9095345,1.07443325,-1.4140030814,0.2692248976,0.4986223285,-6.1088373592,Male/Female,g19852
1.9512075,7.52656775,1.4138914517,0.2692537774,0.4986351739,-6.1089587254,Male/Female,g5935
1.689007,13.8834495,1.4137643442,0.2692866657,0.4986554401,-6.1090969181,Male/Female,g11275
25.873451,125.51107,1.4134907479,0.2693574728,0.4987459139,-6.1093943711,Male/Female,g9717
-4.423281,24.378704,-1.4133025969,0.2694061789,0.4987954538,-6.1095989247,Male/Female,g13123
-0.3257345,0.36195775,-1.4131855056,0.2694364951,0.4988109401,-6.1097262225,Male/Female,g1672
-0.2215325,0.18580175,-1.4127535789,0.2695483592,0.4989773822,-6.1101957894,Male/Female,g18094
92.264427,274.967724,1.4122344226,0.2696828852,0.4991857445,-6.1107601685,Male/Female,g216
2.6522445,3.19291175,1.4116298827,0.2698396329,0.4994352022,-6.111417342,Male/Female,g4320
1.209243,9.720753,1.4114068934,0.2698974768,0.4995015772,-6.1116597384,Male/Female,g643
0.204792,0.102396,1.4106326534,0.2700984265,0.4998244452,-6.1125013313,Male/Female,g6589
0.7032795,3.87464225,1.4105399294,0.270122504,0.4998244452,-6.1126021184,Male/Female,g5006
0.2526735,0.43070625,1.4104747794,0.2701394229,0.4998244452,-6.1126729334,Male/Female,g8679
6.821064,63.320719,1.4103893365,0.2701616134,0.4998244452,-6.1127658051,Male/Female,g7009
-5.5593035,60.35681725,-1.4102819163,0.2701895147,0.4998244452,-6.1128825643,Male/Female,g6474
2.4752675,27.99310675,1.4102264929,0.2702039117,0.4998244452,-6.1129428056,Male/Female,g1012
12.2670785,130.28806875,1.4098481108,0.2703022248,0.4999656047,-6.1133540746,Male/Female,g11995
-1.0779985,2.85304075,-1.4097422839,0.2703297286,0.4999723607,-6.1134690974,Male/Female,g6628
-3.3833505,6.23099875,-1.4096647423,0.2703498832,0.4999723607,-6.1135533764,Male/Female,g16670
25.5121725,124.74466875,1.4095477933,0.2703802839,0.4999878899,-6.1136804859,Male/Female,g2717
-3.078318,16.5484685,-1.409433267,0.2704100586,0.500002259,-6.1138049612,Male/Female,g19126
-2.617535,24.3208865,-1.4092507611,0.2704575144,0.5000493165,-6.1140033194,Male/Female,g15231
-17.969414,73.811878,-1.4090783537,0.2705023532,0.5000773021,-6.1141906994,Male/Female,g11199
1.7232555,5.89247875,1.4090233277,0.2705166658,0.5000773021,-6.1142505036,Male/Female,g9891
8.127606,62.0781725,1.4081509635,0.2707436894,0.5004562641,-6.1151985875,Male/Female,g10961
2.4717735,1.92135025,1.4080128891,0.2707796418,0.5004606618,-6.1153486409,Male/Female,g5786
1.7577255,18.97222175,1.4079726617,0.2707901174,0.5004606618,-6.1153923581,Male/Female,g4221
4.996264,30.4077805,1.4076556727,0.2708726806,0.5005296937,-6.1157368414,Male/Female,g10647
-2.4788355,8.49400275,-1.4075867962,0.270890624,0.5005296937,-6.1158116909,Male/Female,g4421
-0.865447,0.5742905,-1.4074888076,0.2709161539,0.5005296937,-6.1159181764,Male/Female,g11989
1.214824,14.7562105,1.4074359448,0.2709299279,0.5005296937,-6.1159756228,Male/Female,g13598
-2.448109,37.5452785,-1.4074064768,0.2709376065,0.5005296937,-6.1160076458,Male/Female,g8966
-1.4673905,13.84880075,-1.407258435,0.270976186,0.5005602694,-6.1161685224,Male/Female,g15157
1.872267,31.6876995,1.4066366118,0.2711383008,0.500819022,-6.1168442363,Male/Female,g11540
1.4736315,2.95628675,1.4060045532,0.2713031977,0.5010828709,-6.1175310403,Male/Female,g8444
-3.3273135,4.61230925,-1.4058192573,0.2713515609,0.5011314629,-6.1177323792,Male/Female,g10427
-16.4874215,40.25333825,-1.405710635,0.2713799166,0.5011430999,-6.1178504048,Male/Female,g19208
-1.7810815,13.94217675,-1.4053472614,0.2714747991,0.5012775768,-6.1182452282,Male/Female,g19461
6.4144585,12.93343175,1.4050631652,0.2715490075,0.5013738601,-6.1185539052,Male/Female,g11775
-0.7484855,1.55102325,-1.4047319391,0.2716355558,0.5014929099,-6.1189137815,Male/Female,g4306
-0.892787,4.7859355,-1.4045142534,0.2716924535,0.5015041898,-6.1191502914,Male/Female,g17585
-3.570628,18.8792895,-1.4044933822,0.2716979095,0.5015041898,-6.1191729673,Male/Female,g16009
0.2257245,0.11286225,1.4044256333,0.2717156206,0.5015041898,-6.1192465738,Male/Female,g5508
-0.3611655,0.54489225,-1.4042669016,0.2717571218,0.5015041898,-6.1194190281,Male/Female,g12194
-1.480285,8.5476825,-1.4042577063,0.2717595262,0.5015041898,-6.1194290183,Male/Female,g19938
5.6791685,38.49437125,1.4042020197,0.2717740876,0.5015041898,-6.1194895186,Male/Female,g10431
4.4514685,6.44273575,1.404009203,0.2718245139,0.5015565106,-6.1196990007,Male/Female,g13610
-2.468847,5.356685,-1.403749354,0.2718924876,0.5016411981,-6.119981304,Male/Female,g14651
2.9943655,33.63275325,1.4035767363,0.2719376533,0.5016837944,-6.120168835,Male/Female,g6538
-20.959251,153.0529825,-1.4031986558,0.2720366086,0.5017861054,-6.1205795709,Male/Female,g7428
0.5067145,0.53933525,1.4031961046,0.2720372764,0.5017861054,-6.1205823424,Male/Female,g15540
-1.43541,3.3595365,-1.4030188601,0.272083681,0.5017912935,-6.1207748917,Male/Female,g17005
-2.2928075,10.05020625,-1.4030166678,0.2720842551,0.5017912935,-6.1207772733,Male/Female,g3161
-0.64296,1.13103,-1.4020198884,0.2723453922,0.5022321333,-6.1218600737,Male/Female,g13548
1.77501,2.180995,1.4014635307,0.2724912716,0.5024603721,-6.1224644079,Male/Female,g5048
1.8214515,1.82188625,1.4012258927,0.2725536085,0.5025127613,-6.1227225303,Male/Female,g733
-2.9829375,6.98819175,-1.4011866185,0.2725639125,0.5025127613,-6.1227651894,Male/Female,g658
-0.7984985,1.01202675,-1.4009073719,0.2726371881,0.5025948783,-6.1230684999,Male/Female,g17896
-2.114476,4.8528905,-1.4008483082,0.2726526895,0.5025948783,-6.1231326526,Male/Female,g10392
-2.4257145,15.09743425,-1.4006039217,0.2727168403,0.5026723525,-6.1233980922,Male/Female,g14145
3.1470845,14.24814225,1.400285701,0.2728003981,0.5027722575,-6.1237437191,Male/Female,g5729
-4.508106,26.16179,-1.4002289817,0.2728152944,0.5027722575,-6.1238053223,Male/Female,g14090
5.5618945,6.08901275,1.4001305049,0.2728411598,0.502779148,-6.123912278,Male/Female,g9498
-1.53792,1.9897835,-1.3997975263,0.2729286389,0.5028562528,-6.1242739201,Male/Female,g10735
2.377575,5.5107625,1.3997579647,0.2729390346,0.5028562528,-6.1243168866,Male/Female,g764
-0.7174735,4.35244625,-1.3995834166,0.2729849061,0.5028562528,-6.1245064557,Male/Female,g5071
8.5158325,10.97220375,1.3995783259,0.2729862441,0.5028562528,-6.1245119845,Male/Female,g18059
0.611619,1.6508275,1.3995501441,0.2729936511,0.5028562528,-6.1245425912,Male/Female,g15312
2.228837,4.391971,1.3991226218,0.2731060459,0.5029853665,-6.1250068924,Male/Female,g11814
3.8192425,33.82056525,1.3990774312,0.2731179296,0.5029853665,-6.1250559698,Male/Female,g15536
0.2612335,0.35004625,1.3989895866,0.2731410314,0.5029853665,-6.1251513692,Male/Female,g15587
27.2999825,51.90064125,1.3989467896,0.2731522872,0.5029853665,-6.1251978466,Male/Female,g6397
6.81216,86.4839305,1.3982203504,0.2733434247,0.5032304826,-6.1259867327,Male/Female,g10881
-0.799403,1.110308,-1.3981325469,0.2733665375,0.5032304826,-6.126082081,Male/Female,g5471
1.3081385,10.29900175,1.3981313471,0.2733668533,0.5032304826,-6.1260833839,Male/Female,g982
-2.348783,10.9383675,-1.3981042536,0.2733739857,0.5032304826,-6.1261128054,Male/Female,g11581
0.331328,8.1121395,1.3975460793,0.2735209724,0.5034602719,-6.1267189253,Male/Female,g20900
3.361061,28.7826805,1.3972489823,0.2735992452,0.5035215476,-6.1270415311,Male/Female,g654
1.6608705,20.54419175,1.397230537,0.2736041056,0.5035215476,-6.1270615599,Male/Female,g17402
11.0164745,71.26336575,1.3971674128,0.2736207398,0.5035215476,-6.1271301027,Male/Female,g12493
-1.3113945,3.30814425,-1.3967635772,0.2737271842,0.5036450367,-6.1275685964,Male/Female,g19685
-1.336432,3.5806855,-1.3966972687,0.2737446665,0.5036450367,-6.1276405943,Male/Female,g996
2.715617,2.687032,1.3966605837,0.2737543392,0.5036450367,-6.1276804268,Male/Female,g2636
-7.605089,43.0198625,-1.3965632957,0.2737799926,0.503651455,-6.1277860613,Male/Female,g1652
2.546917,2.123193,1.3959952722,0.2739298271,0.5038862998,-6.1284027996,Male/Female,g16615
-0.4314075,9.20612875,-1.3956459999,0.2740220053,0.5039899514,-6.1287820121,Male/Female,g3942
-2.1541005,17.88040825,-1.3955588976,0.2740449985,0.5039899514,-6.1288765793,Male/Female,g7352
-4.1117015,14.46370475,-1.3955296684,0.2740527148,0.5039899514,-6.1289083134,Male/Female,g14226
-8.2921945,54.73702225,-1.3949486968,0.2742061399,0.5042070197,-6.1295390569,Male/Female,g5602
-25.158043,114.1115265,-1.3948901791,0.2742215989,0.5042070197,-6.1296025862,Male/Female,g20839
1.217054,14.7448465,1.3948250938,0.2742387941,0.5042070197,-6.1296732451,Male/Female,g15229
9.3296115,31.28350575,1.3946496553,0.27428515,0.5042070197,-6.1298637058,Male/Female,g11432
-13.3571895,99.90978075,-1.3946406061,0.2742875413,0.5042070197,-6.1298735297,Male/Female,g11488
3.022711,9.6447225,1.3945787609,0.2743038849,0.5042070197,-6.1299406697,Male/Female,g20357
-0.2463615,0.12318075,-1.3933328925,0.2746333623,0.5047718103,-6.1312931296,Male/Female,g21061
-3.180852,28.0198025,-1.3927494962,0.2747877999,0.5049898351,-6.1319263911,Male/Female,g793
-1.524023,2.86877,-1.3927169012,0.2747964314,0.5049898351,-6.1319617713,Male/Female,g15550
2.7089335,29.90430125,1.3914776131,0.2751248379,0.5055524576,-6.1333068807,Male/Female,g13006
0.274619,0.1373095,1.3913420923,0.2751607775,0.5055656588,-6.133453965,Male/Female,g19888
3.849054,45.2691545,1.391282736,0.2751765202,0.5055656588,-6.1335183854,Male/Female,g1553
0.8285855,1.98845875,1.3910989714,0.2752252656,0.505614335,-6.1337178263,Male/Female,g18154
0.6175815,0.66052825,1.3906466022,0.2753453028,0.5057939625,-6.1342087724,Male/Female,g6458
1.5940075,13.74873575,1.3905157074,0.2753800472,0.5057969911,-6.1343508261,Male/Female,g7600
-0.484623,1.2575125,-1.3904726775,0.27539147,0.5057969911,-6.134397524,Male/Female,g8664
8.9013585,5.23519025,1.3902579596,0.2754484777,0.5058345178,-6.1346305426,Male/Female,g6820
2.469972,13.3083295,1.3902280339,0.275456424,0.5058345178,-6.1346630185,Male/Female,g9145
0.2091015,0.24474675,1.3900271152,0.2755097819,0.5058623404,-6.1348810574,Male/Female,g14526
29.365105,89.522808,1.3900033301,0.2755160993,0.5058623404,-6.134906869,Male/Female,g18107
-0.2476775,0.25266475,-1.3898891363,0.2755464317,0.5058655164,-6.1350307912,Male/Female,g16823
5.298361,21.642562,1.3898292001,0.2755623536,0.5058655164,-6.135095833,Male/Female,g4279
0.2147035,0.10735175,1.389549041,0.2756367912,0.5059612897,-6.135399853,Male/Female,g19799
-0.7386465,4.82210175,-1.3894220918,0.2756705288,0.5059823445,-6.135537612,Male/Female,g15283
1.779961,14.402982,1.3892123765,0.2757262723,0.5060154891,-6.1357651814,Male/Female,g84
-2.406088,12.532887,-1.3891648922,0.2757388957,0.5060154891,-6.1358167077,Male/Female,g11384
-3.741996,20.811643,-1.3891028383,0.2757553933,0.5060154891,-6.1358840434,Male/Female,g2099
-11.2723785,59.52074725,-1.3888478572,0.2758231942,0.5060990343,-6.1361607242,Male/Female,g7087
-4.176679,28.099898,-1.3884284893,0.2759347477,0.5062628398,-6.1366157686,Male/Female,g644
-9.127913,35.266932,-1.3882670541,0.2759777038,0.5063007721,-6.1367909331,Male/Female,g16762
0.3775945,2.29284025,1.3880230879,0.2760426348,0.5063035878,-6.1370556427,Male/Female,g2129
0.205783,0.135414,1.3880164137,0.2760444114,0.5063035878,-6.1370628843,Male/Female,g1367
0.2239135,0.25143125,1.3879900506,0.276051429,0.5063035878,-6.1370914887,Male/Female,g18138
1.225701,19.2229645,1.3879264307,0.2760683648,0.5063035878,-6.1371605169,Male/Female,g6696
7.383171,45.0477755,1.3878075647,0.2761000104,0.5063207598,-6.1372894864,Male/Female,g16613
-2.6163145,13.94063625,-1.3876821678,0.2761333991,0.5063411256,-6.1374255407,Male/Female,g687
-9.702057,110.559086,-1.3874731008,0.2761890765,0.506402355,-6.1376523728,Male/Female,g11949
1.233236,14.5491085,1.3871248662,0.2762818445,0.506531576,-6.138030189,Male/Female,g647
5.2198905,9.83736775,1.3865486661,0.2764354192,0.5067722494,-6.1386553108,Male/Female,g3276
0.420536,0.5094375,1.3863731782,0.2764822114,0.5068171417,-6.1388456921,Male/Female,g12152
-0.6277875,0.37007625,-1.3860914147,0.2765573597,0.5069140021,-6.1391513624,Male/Female,g2266
-2.3020525,22.26642475,-1.3852704215,0.2767764568,0.5072746755,-6.1400419718,Male/Female,g3490
-4.471873,19.6327635,-1.3851417292,0.2768108186,0.5072967361,-6.1401815708,Male/Female,g5746
9.958616,13.0048865,1.3847329985,0.2769199849,0.5074558722,-6.140624931,Male/Female,g10125
4.2747955,23.85258775,1.3846315835,0.276947079,0.5074645977,-6.140734936,Male/Female,g3702
-0.2239195,0.13312275,-1.3843527407,0.2770215904,0.5075601999,-6.1410373918,Male/Female,g12523
-4.281091,15.368339,-1.3839196531,0.2771373638,0.5077313809,-6.1415071395,Male/Female,g6740
3.806135,20.766922,1.383711163,0.2771931172,0.5077888855,-6.1417332717,Male/Female,g10935
3.0816115,8.80715775,1.3836020702,0.2772222953,0.5077888855,-6.1418515939,Male/Female,g10344
-0.539166,0.5590215,-1.3835516105,0.2772357925,0.5077888855,-6.1419063223,Male/Female,g19650
4.2831035,53.34438525,1.3831446171,0.2773446844,0.5079473897,-6.1423477362,Male/Female,g14413
-3.7949255,10.80705925,-1.3828293325,0.2774290729,0.5080609948,-6.1426896745,Male/Female,g6290
26.6609165,48.02275225,1.3825059626,0.2775156558,0.5081679792,-6.1430403715,Male/Female,g12540
-2.621066,15.635032,-1.3824441138,0.2775322194,0.5081679792,-6.1431074459,Male/Female,g3315
-6.968319,72.4779685,-1.3821593468,0.2776084969,0.5082666888,-6.1434162676,Male/Female,g6430
-5.1649855,8.05329225,-1.3816602026,0.2777422548,0.5084699403,-6.1439575567,Male/Female,g16053
-1.188746,2.491094,-1.3815780974,0.2777642639,0.5084699403,-6.1440465921,Male/Female,g8532
2.2644055,23.58910225,1.3809829156,0.2779238675,0.5087211246,-6.1446919911,Male/Female,g578
-1.6577855,3.54253875,-1.3808923587,0.2779481603,0.5087246111,-6.1447901856,Male/Female,g5554
-1.3911775,14.23990925,-1.3807086712,0.2779974438,0.5087738333,-6.1449893628,Male/Female,g11236
2.531908,7.733849,1.3802423579,0.2781226005,0.5089618951,-6.1454949837,Male/Female,g8014
-8.346462,70.1623745,-1.3799952599,0.2781889466,0.5090423123,-6.1457629022,Male/Female,g17721
0.4736395,1.87481825,1.3796030238,0.2782942994,0.5091940869,-6.1461881756,Male/Female,g843
0.7605805,0.70126225,1.3792599363,0.2783864882,0.509283075,-6.1465601483,Male/Female,g18564
-35.033472,54.9337165,-1.3792198239,0.2783972688,0.509283075,-6.1466036371,Male/Female,g13593
-1.3152085,18.13147375,-1.3791718132,0.2784101728,0.509283075,-6.1466556888,Male/Female,g2451
-4.7811435,34.14539475,-1.3789118223,0.2784800632,0.5093699167,-6.146937559,Male/Female,g2801
-3.350544,5.297011,-1.3784155949,0.2786135135,0.509506405,-6.1474755271,Male/Female,g14016
0.4776525,1.96825175,1.3783565322,0.2786294021,0.509506405,-6.1475395563,Male/Female,g13442
-5.2297685,32.64857375,-1.3783063601,0.2786428998,0.509506405,-6.1475939471,Male/Female,g15016
-1.532112,20.7038975,-1.3783008831,0.2786443733,0.509506405,-6.1475998846,Male/Female,g12711
-0.2310895,0.20516875,-1.3781489962,0.2786852399,0.5095401276,-6.147764541,Male/Female,g11639
-1.8199775,5.72470025,-1.3779891921,0.278728244,0.5095545891,-6.1479377778,Male/Female,g10530
4.693884,10.3513285,1.3779453155,0.2787400527,0.5095545891,-6.1479853421,Male/Female,g3971
0.475492,0.628089,1.3777708471,0.278787014,0.5095545891,-6.1481744723,Male/Female,g16559
-9.897043,49.9127685,-1.3777667997,0.2787881035,0.5095545891,-6.1481788597,Male/Female,g8674
-2.6826285,26.98209675,-1.3777030228,0.2788052725,0.5095545891,-6.1482479954,Male/Female,g12027
0.8071525,0.90010625,1.3771976057,0.2789413751,0.5097623345,-6.1487958654,Male/Female,g1854
-4.2819685,25.13130775,-1.3769630665,0.2790045593,0.5098367994,-6.1490500962,Male/Female,g16886
0.795911,6.3221725,1.3767456755,0.2790631383,0.5098480548,-6.1492857342,Male/Female,g12907
0.4804045,2.14438425,1.3767030513,0.2790746256,0.5098480548,-6.1493319356,Male/Female,g9370
-0.275696,0.492168,-1.3766904147,0.2790780313,0.5098480548,-6.1493456327,Male/Female,g18484
-1.751887,5.4894665,-1.376373943,0.2791633391,0.5099629032,-6.1496886575,Male/Female,g1826
15.354326,49.824048,1.3759463677,0.2792786428,0.5101325242,-6.1501520922,Male/Female,g8712
17.2165455,68.51420975,1.3755113689,0.2793960039,0.5103058754,-6.1506235539,Male/Female,g14043
-0.518597,4.6197955,-1.3753705174,0.2794340171,0.5103342847,-6.1507762079,Male/Female,g18724
2.8810015,9.15061825,1.3749814168,0.2795390586,0.5104850944,-6.1511979024,Male/Female,g5421
-5.5781895,5.05900275,-1.3747242632,0.2796085044,0.5105493225,-6.1514765887,Male/Female,g16143
-1.664594,3.0702195,-1.3745847375,0.2796461922,0.5105493225,-6.1516277947,Male/Female,g19061
-2.1388395,12.26954475,-1.3745665624,0.279651102,0.5105493225,-6.1516474912,Male/Female,g13767
2.2454935,9.76140825,1.3745184362,0.2796641032,0.5105493225,-6.1516996457,Male/Female,g11861
-1.283243,1.4753285,-1.3743158375,0.2797188422,0.5106082304,-6.1519191999,Male/Female,g16377
6.4263215,25.55223525,1.3741110418,0.2797741872,0.5106682348,-6.1521411308,Male/Female,g11741
-3.5511955,11.53461675,-1.3740033037,0.2798033078,0.5106803666,-6.1522578816,Male/Female,g16210
67.2898415,39.06194325,1.3738486051,0.2798451275,0.510715672,-6.1524255193,Male/Female,g9333
-0.308925,0.384742,-1.3733749858,0.279973205,0.5109083792,-6.152938737,Male/Female,g9796
2.3970255,14.02929525,1.373110412,0.2800447808,0.5109604004,-6.1532254214,Male/Female,g15545
-0.215565,0.34919,-1.3731033736,0.2800466852,0.5109604004,-6.1532330479,Male/Female,g14762
-4.585607,17.707041,-1.3726546908,0.2801681168,0.5111139823,-6.1537192107,Male/Female,g5671
0.6176035,0.91064025,1.3725594296,0.280193906,0.5111139823,-6.1538224267,Male/Female,g16000
-1.669496,3.421983,-1.3725430523,0.2801983399,0.5111139823,-6.1538401715,Male/Female,g15061
3.4437235,21.89028575,1.3721415732,0.2803070602,0.5112712577,-6.1542751652,Male/Female,g10514
4.129152,11.8952975,1.371594516,0.2804552799,0.5114895286,-6.1548678629,Male/Female,g13597
0.415517,1.853241,1.3715337554,0.2804717479,0.5114895286,-6.1549336908,Male/Female,g8309
-0.3635045,0.96334175,-1.3713918512,0.2805102125,0.5114920349,-6.155087428,Male/Female,g13081
5.832474,46.172695,1.3712926168,0.2805371145,0.5114920349,-6.155194936,Male/Female,g8026
2.2957845,24.90310575,1.3711616021,0.2805726366,0.5114920349,-6.1553368725,Male/Female,g15139
-3.432227,21.950996,-1.3711164516,0.2805848795,0.5114920349,-6.1553857865,Male/Female,g6079
-11.775037,38.0387835,-1.371042576,0.2806049126,0.5114920349,-6.1554658194,Male/Female,g8482
42.3424615,43.11562025,1.3710305222,0.2806081814,0.5114920349,-6.1554788778,Male/Female,g9867
1.425924,7.39054,1.3707717826,0.2806783587,0.5115209743,-6.155759178,Male/Female,g1267
2.2033965,2.65888475,1.3706926178,0.2806998343,0.5115209743,-6.1558449381,Male/Female,g8567
4.7449975,3.24090475,1.3706593093,0.2807088707,0.5115209743,-6.1558810213,Male/Female,g19564
1.8157345,2.97899725,1.3706400255,0.2807141024,0.5115209743,-6.1559019116,Male/Female,g6399
-3.537981,6.355229,-1.3704064182,0.2807774893,0.5115954526,-6.156154976,Male/Female,g6027
-0.381923,0.1909615,-1.3702485279,0.2808203404,0.5116325043,-6.1563260136,Male/Female,g18259
-1.528755,7.183506,-1.3697151909,0.2809651416,0.5118552804,-6.156903742,Male/Female,g14637
-1.8487295,7.80009875,-1.3694619024,0.2810339392,0.5119395703,-6.1571781021,Male/Female,g9043
0.2983375,0.32939725,1.3693471519,0.2810651137,0.5119553169,-6.1573023967,Male/Female,g8926
4.026015,29.0178695,1.369136742,0.2811222864,0.5119795239,-6.1575303033,Male/Female,g9775
-0.4070815,0.50090175,-1.369080961,0.2811374454,0.5119795239,-6.1575907221,Male/Female,g17730
0.42871,0.3786745,1.3690494937,0.2811459974,0.5119795239,-6.1576248055,Male/Female,g5794
-0.603078,0.886632,-1.3689125355,0.2811832224,0.5120062796,-6.1577731488,Male/Female,g9991
2.3102005,1.30998825,1.3682500346,0.2813633678,0.5122705414,-6.1584906944,Male/Female,g4361
2.248465,9.7981785,1.368184501,0.2813811946,0.5122705414,-6.1585616704,Male/Female,g4038
0.6213645,9.57827275,1.3681301446,0.2813959819,0.5122705414,-6.1586205407,Male/Female,g20303
-0.851981,0.8916105,-1.3677908171,0.2814883137,0.5123975768,-6.1589880394,Male/Female,g17341
-4.5987195,27.33163225,-1.366676911,0.2817916512,0.5129086582,-6.1601943368,Male/Female,g17607
-0.8545535,3.88444025,-1.3664692562,0.2818482404,0.5129464416,-6.1604192007,Male/Female,g1189
-1.517869,2.3468585,-1.366435073,0.2818575571,0.5129464416,-6.1604562163,Male/Female,g1279
-1.794964,15.5864405,-1.3662336079,0.2819124739,0.5129950339,-6.1606743723,Male/Female,g10701
-0.2731195,0.25945525,-1.3661714857,0.28192941,0.5129950339,-6.1607416403,Male/Female,g10233
-0.527609,1.1017535,-1.3659656066,0.2819855463,0.5130560949,-6.1609645702,Male/Female,g10828
15.411533,120.4192945,1.3658306607,0.2820223484,0.5130819714,-6.1611106898,Male/Female,g11034
4.4984605,38.04512525,1.3656351078,0.2820756887,0.5131379293,-6.1613224313,Male/Female,g18762
2.281032,4.293574,1.3652289877,0.2821865012,0.5132984203,-6.1617621582,Male/Female,g4596
-8.6959515,18.61256875,-1.3643398892,0.2824292695,0.5136812667,-6.1627247686,Male/Female,g3231
0.424917,0.510388,1.3642315408,0.2824588702,0.5136812667,-6.1628420696,Male/Female,g7410
1.469145,9.688228,1.3642098732,0.2824647902,0.5136812667,-6.1628655273,Male/Female,g528
9.3160445,40.67717875,1.3636696103,0.2826124454,0.5139086585,-6.1634504106,Male/Female,g16253
-0.59522,0.4623445,-1.3634368142,0.2826760961,0.5139832705,-6.1637024235,Male/Female,g9850
4.794192,9.7303295,1.3630749867,0.2827750585,0.514051888,-6.1640941076,Male/Female,g4123
-6.0614475,27.28168075,-1.3630104573,0.2827927119,0.514051888,-6.1641639602,Male/Female,g4332
105.110115,52.666106,1.3629727441,0.2828030297,0.514051888,-6.1642047842,Male/Female,g19024
2.6366305,45.00975025,1.3629680139,0.2828043239,0.514051888,-6.1642099046,Male/Female,g16310
1.4686195,4.37403525,1.3623331052,0.2829780911,0.5143266008,-6.1648971614,Male/Female,g19177
0.2157625,0.13869425,1.3622027343,0.283013787,0.5143503385,-6.1650382758,Male/Female,g5525
4.778217,4.2622795,1.3613419313,0.2832496054,0.5147377466,-6.1659699691,Male/Female,g14433
2.3164605,9.68203325,1.3611638246,0.2832984258,0.5147852962,-6.1661627333,Male/Female,g20694
9.801253,5.6773505,1.3610194677,0.283338002,0.5147893349,-6.1663189677,Male/Female,g18091
-0.451252,1.0764395,-1.3609904494,0.2833459583,0.5147893349,-6.1663503733,Male/Female,g20132
8.55302,34.4130215,1.3608111148,0.2833951342,0.5148375148,-6.1665444596,Male/Female,g13961
-55.5420035,125.22621725,-1.3606529841,0.2834385037,0.5148751395,-6.1667155948,Male/Female,g11766
215.746338,646.7250975,1.360556372,0.2834650046,0.5148768694,-6.1668201508,Male/Female,g12405
1.8507025,1.72893975,1.360484308,0.2834847737,0.5148768694,-6.1668981396,Male/Female,g20194
-35.058338,131.147192,-1.3602519527,0.2835485257,0.5149514985,-6.1671495942,Male/Female,g4262
3.7092415,46.90422525,1.3600379325,0.2836072614,0.5150170064,-6.1673812013,Male/Female,g11235
-7.315724,10.0458565,-1.3599399049,0.2836341687,0.5150247095,-6.1674872826,Male/Female,g11325
-0.3783495,0.33843975,-1.3593359264,0.2838000164,0.5152481739,-6.1681408584,Male/Female,g19277
0.957783,24.5723905,1.3593265747,0.2838025852,0.5152481739,-6.1681509778,Male/Female,g14366
4.303659,16.9841995,1.3592325487,0.2838284141,0.5152538991,-6.1682527212,Male/Female,g2485
-2.3940805,2.95224625,-1.3590441803,0.2838801669,0.515306681,-6.1684565475,Male/Female,g12047
1.317615,4.8886165,1.358579775,0.2840078042,0.5154714295,-6.168959046,Male/Female,g8780
-0.2443115,0.54487225,-1.3585488858,0.2840162962,0.5154714295,-6.1689924681,Male/Female,g16842
-160.542908,747.184601,-1.3582944302,0.2840862607,0.515557232,-6.1692677844,Male/Female,g11422
-1.759589,7.05896,-1.3570523044,0.2844280725,0.5161246652,-6.1706116378,Male/Female,g1696
-0.5764735,0.74525725,-1.3569931605,0.2844443595,0.5161246652,-6.1706756212,Male/Female,g6448
0.2421945,0.59085425,1.3565611019,0.2845633713,0.5162993841,-6.1711430209,Male/Female,g1160
638.99134,319.967003,1.3564149558,0.2846036404,0.516306286,-6.1713011165,Male/Female,g19027
6.5350305,74.49418075,1.3563823739,0.2846126189,0.516306286,-6.1713363621,Male/Female,g3312
1.058219,12.5974535,1.3561561687,0.2846749624,0.5163781568,-6.1715810572,Male/Female,g4187
4.9808035,23.88176775,1.3559152737,0.2847413714,0.51645739,-6.1718416364,Male/Female,g14760
44.7710245,59.56094625,1.3557932932,0.2847750052,0.51646977,-6.1719735818,Male/Female,g1328
1.7010615,3.29304275,1.3557256633,0.2847936548,0.51646977,-6.1720467359,Male/Female,g13835
-28.577808,124.558237,-1.3551968619,0.2849395244,0.5166773704,-6.1726187126,Male/Female,g3780
-1.370567,29.996353,-1.3551458274,0.2849536067,0.5166773704,-6.1726739123,Male/Female,g1926
-0.769881,0.8956255,-1.3543914932,0.2851618471,0.5170036692,-6.1734897764,Male/Female,g20657
3.196473,1.644598,1.3543291352,0.2851790692,0.5170036692,-6.1735572179,Male/Female,g2518
10.322382,13.6740895,1.3542137684,0.2852109346,0.5170050543,-6.1736819885,Male/Female,g19080
